#tail	head	edge_weight
P41236	O14965	3.82602e-01
P41236	Q9UQK1	3.82602e-01
P41236	Q13263	3.82602e-01
P41236	P36873	7.50000e-01
P41236	Q8IWU2	3.82602e-01
P41236	O95685	3.82602e-01
P41236	Q15435	3.82602e-01
P41236	Q13522	3.82602e-01
P41236	O15169	3.82602e-01
P41236	P49841	5.06777e-01
P41236	Q9Y243	3.82602e-01
P41236	Q16821	3.82602e-01
P41236	P62136	7.50000e-01
P41236	5512	3.82602e-01
P41236	Q12972	3.82602e-01
P41236	Q96SB3	3.82602e-01
P41236	P31749	3.82602e-01
P41236	Q9UD71	3.82602e-01
Q9UL40	P19525	5.06777e-01
P04792	P00488	6.29649e-01
P04792	Q15714	7.26178e-01
P04792	P31749	3.82602e-01
P04792	P08047	3.82602e-01
P04792	Q5UIP0	3.48870e-01
P04792	Q9Y5V3	7.26178e-01
P04792	Q04206	7.50000e-01
P04792	Q5T3J3	6.09872e-01
P04792	P10275	7.50000e-01
P04792	P99999	3.82602e-01
P04792	O43294	3.82602e-01
P04792	Q15008	7.26178e-01
P04792	P00533	3.82602e-01
P04792	O15111	5.06777e-01
P04792	P62993	7.50000e-01
P04792	Q15029	7.21598e-01
P04792	P61088	3.82602e-01
P04792	Q05655	3.82602e-01
P04792	Q9HAW0	7.26178e-01
P04792	P19838	7.50000e-01
P04792	Q13418	7.26178e-01
P04792	O14920	5.06777e-01
P04792	P01106	3.93252e-01
P04792	P13569	7.26178e-01
P04792	Q96ID5	5.74756e-01
P04792	Q15181	3.48870e-01
P04792	Q9UJY1	6.09872e-01
P04792	Q15393	1.99474e-01
P04792	Q9BRX9	1.99474e-01
P04792	O76071	7.26178e-01
P04792	P25963	7.50000e-01
P04792	Q5RL73	7.86837e-02
P04792	Q9Y3C7	5.74756e-01
P04792	P04637	7.50000e-01
P04792	Q99459	2.97122e-01
P04792	Q96RG2	4.76576e-01
P04792	P63104	7.50000e-01
P04792	Q04637	7.50000e-01
P04792	P43360	7.26178e-01
P04792	P02489	7.50000e-01
P04792	P55081	1.99474e-01
P04792	P62333	5.06777e-01
P04792	Q13573	2.97122e-01
P04792	P11413	2.97122e-01
P04792	P16871	5.06777e-01
P04792	Q9Y243	3.82602e-01
P04792	O00422	7.26178e-01
P04792	Q8IY92	5.06777e-01
P04792	P02511	7.50000e-01
P04792	Q9UMS4	1.99474e-01
P04792	P43320	7.50000e-01
Q7KZI7	P63104	7.50000e-01
Q7KZI7	Q04917	7.50000e-01
Q7KZI7	Q7L7X3	6.69596e-01
Q7KZI7	P31947	7.50000e-01
Q7KZI7	P31946	7.50000e-01
Q7KZI7	Q99759	7.50000e-01
Q7KZI7	P10636	3.82602e-01
Q7KZI7	P27348	3.82602e-01
Q7KZI7	P61981	3.82602e-01
Q7KZI7	Q9Y4B5	3.93252e-01
Q7KZI7	Q9BYG4	5.06777e-01
Q7KZI7	O14640	3.82602e-01
Q7KZI7	P62258	7.50000e-01
Q7KZI7	Q92997	7.50000e-01
Q7KZI7	Q99459	2.97122e-01
Q7KZI7	Q15139	6.69596e-01
P11166	P04406	3.82602e-01
P11166	P27824	6.29649e-01
P11166	Q7L5N1	6.09872e-01
P11166	P63279	3.82602e-01
P11166	P27797	6.29649e-01
Q9Y3B7	Q14197	5.06777e-01
Q9Y3B4	Q15428	5.29482e-01
Q9Y3B4	Q9Y478	2.97122e-01
Q9Y3B4	P40337	2.97122e-01
Q9Y3B4	O75533	7.50000e-01
Q9Y3B4	Q96BK5	2.97122e-01
Q9Y3B4	Q9UKE5	2.97122e-01
Q9Y3B4	Q13573	2.97122e-01
Q9Y3B4	Q9Y5J5	2.97122e-01
Q9Y3B4	O75940	2.97122e-01
Q9Y3B4	Q9H9G7	5.06777e-01
Q9Y3B4	P23508	2.97122e-01
Q9Y3B4	Q14164	2.97122e-01
Q9Y3B4	Q9UL18	5.06777e-01
Q9Y3B4	Q99459	2.97122e-01
Q9Y3B2	Q96B26	6.09872e-01
Q9Y3B2	Q9HAU5	6.09872e-01
Q9Y3B2	Q15024	3.82602e-01
Q9Y3B2	Q13615	3.82602e-01
Q9Y3B2	Q8TF46	7.35007e-01
Q9Y3B2	Q9NQT5	2.97122e-01
Q9Y3B2	Q9NQT4	7.50000e-01
Q9Y3B2	Q9NPD3	7.50000e-01
Q9Y3B2	Q12769	6.09872e-01
Q9Y3B2	Q9Y2L1	2.97122e-01
Q9Y3B3	O15455	1.99474e-01
Q9Y3B3	P04000	5.06777e-01
Q9Y3B3	O43187	5.06777e-01
Q9Y3B3	Q8IUC6	7.21598e-01
Q9Y3B3	Q14653	5.06777e-01
Q9Y3B3	Q9NPH3	5.06777e-01
Q9Y3B3	Q9Y4K3	5.06777e-01
Q9Y3B3	Q9Y616	5.06777e-01
Q9Y3B3	P58753	5.06777e-01
Q9Y3B3	P14778	5.06777e-01
Q9Y3B3	O00206	7.21598e-01
Q9NZD4	145781	3.82602e-01
Q9NZD4	Q5D1E8	3.82602e-01
Q9NZD4	P69905	7.50000e-01
Q9NZD4	P0CAP2	3.82602e-01
Q9NZD4	P0CAP1	1.99474e-01
440264	P67809	3.82602e-01
440264	Q04637	3.82602e-01
440264	O60506	3.82602e-01
440264	Q8TCT6	3.82602e-01
440264	Q14CS0	3.82602e-01
440264	Q07021	3.82602e-01
440264	Q9NPD3	3.82602e-01
Q9Y3B8	O60739	7.26178e-01
Q9Y3B8	P29372	7.26178e-01
Q9Y3B8	P23508	7.26178e-01
Q9Y3B8	Q9Y4K3	7.26178e-01
Q9Y3B8	Q9H1Y0	7.26178e-01
Q9Y3B9	P56537	7.26178e-01
Q99814	P19419	3.82602e-01
Q99814	P08047	7.26178e-01
Q99814	Q06413	3.82602e-01
Q99814	Q07812	5.06777e-01
Q99814	P60228	7.50000e-01
Q99814	Q92793	7.50000e-01
Q99814	O14503	3.82602e-01
Q99814	Q9Y6K9	3.82602e-01
Q99814	P25054	3.82602e-01
Q99814	Q09472	7.50000e-01
Q99814	P17980	3.82602e-01
Q99814	P29274	3.82602e-01
Q99814	P40337	7.50000e-01
Q99814	Q9UL03	3.82602e-01
Q99814	O00327	3.82602e-01
Q99814	Q9NWT6	3.82602e-01
Q99814	P61244	2.97122e-01
Q99814	P01588	3.82602e-01
Q99814	O14746	3.82602e-01
Q99814	P27540	7.50000e-01
Q99814	Q15118	7.50000e-01
Q99814	Q8WYA1	3.82602e-01
Q99814	P84022	6.09872e-01
Q99814	Q9HBZ2	4.57230e-01
Q99814	Q8NFJ9	3.82602e-01
Q8NEB9	Q7Z3C6	3.82602e-01
Q8NEB9	P51148	7.50000e-01
Q8NEB9	Q96KA5	3.82602e-01
Q8NEB9	P31749	3.82602e-01
Q8NEB9	Q6ZNE5	7.50000e-01
Q8NEB9	Q14457	7.50000e-01
Q8NEB9	Q9BXW4	3.82602e-01
Q8NEB9	Q92622	3.82602e-01
Q8NEB9	P61981	7.50000e-01
Q8NEB9	P10415	3.82602e-01
Q8NEB9	Q9C0C7	7.50000e-01
Q8NEB9	Q9Y243	3.82602e-01
Q8NEB9	Q15075	4.57230e-01
Q8NEB9	Q9GZQ8	3.82602e-01
Q8NEB9	Q99570	7.50000e-01
Q8NEB9	P31751	3.82602e-01
Q8NEB9	Q9Y371	3.82602e-01
Q8NEB9	P61020	7.50000e-01
Q8NEB9	Q9P2Y5	7.50000e-01
Q8NEB9	P20339	7.50000e-01
Q99816	Q9NP58	1.99474e-01
Q99816	Q86UV6	1.35696e-01
Q99816	P45378	1.99474e-01
Q99816	Q6ZNA4	1.35696e-01
Q99816	Q9BRB3	1.99474e-01
Q99816	Q8IV63	1.99474e-01
Q99816	Q53EZ4	7.50000e-01
Q99816	P62979	3.82602e-01
Q99816	P08631	7.50000e-01
Q99816	Q8ND30	6.09872e-01
Q99816	P10275	3.82602e-01
Q99816	Q9H270	1.35696e-01
Q99816	O75674	6.09872e-01
Q99816	Q9NZ52	6.09872e-01
Q99816	O75886	3.82602e-01
Q99816	Q9BWF2	1.35696e-01
Q99816	Q7L5N1	1.99474e-01
Q99816	Q13561	1.99474e-01
Q99816	P31350	1.99474e-01
Q99816	Q7Z4K8	1.35696e-01
Q99816	Q9H857	1.99474e-01
Q99816	P28838	1.99474e-01
Q99816	P14324	1.99474e-01
Q99816	Q13415	1.99474e-01
Q99816	P46940	7.50000e-01
Q99816	P24539	1.99474e-01
Q99816	Q9UK41	7.50000e-01
Q99816	Q9NS91	1.35696e-01
Q99816	Q13573	2.97122e-01
Q99816	Q9NPF5	7.50000e-01
Q99816	Q9BUJ2	1.99474e-01
Q99816	Q9UKU7	1.99474e-01
Q99816	Q9H3S7	7.21598e-01
Q99816	Q16891	1.99474e-01
Q99816	P19012	6.09872e-01
Q99816	P36406	1.35696e-01
Q99816	Q9UPQ4	1.35696e-01
Q99816	P02792	1.99474e-01
Q99816	Q9UJY5	6.09872e-01
Q99816	Q8WUM4	7.50000e-01
Q99816	P04150	3.82602e-01
Q99816	Q13064	1.35696e-01
Q99816	O14964	7.50000e-01
Q99816	Q8IXH7	1.99474e-01
Q99816	Q9UER7	7.50000e-01
Q99816	P12814	3.82602e-01
Q99816	P49005	1.99474e-01
Q99816	Q96H20	1.99474e-01
Q99816	Q8TAQ2	1.99474e-01
Q99816	P04637	3.82602e-01
Q99816	P38936	3.82602e-01
Q99816	Q9H9H4	1.99474e-01
Q99816	Q86Y13	1.35696e-01
Q99816	Q6UWE0	7.13029e-01
Q99816	Q99459	2.97122e-01
Q99816	P0CG48	7.50000e-01
Q99816	Q08426	1.99474e-01
Q99816	P06733	1.99474e-01
Q99816	O60291	1.35696e-01
Q99816	O14579	1.99474e-01
Q99816	Q13464	7.50000e-01
Q99816	Q9BV68	1.35696e-01
Q99816	Q9Y5K6	7.50000e-01
Q99816	Q9BRG2	1.99474e-01
Q99816	Q9H4P4	1.35696e-01
Q99816	P05783	1.99474e-01
Q99816	Q9P0J0	1.99474e-01
Q99816	Q6I9Y2	1.99474e-01
Q99816	Q14160	1.99474e-01
Q8TEW8	P31947	7.50000e-01
Q8TEW8	P61981	7.50000e-01
Q86WZ6	Q9UK32	1.99474e-01
Q86WZ6	P49841	1.99474e-01
Q86WZ6	P49674	1.99474e-01
P42356	P13805	1.99474e-01
P42356	Q9H9J2	1.99474e-01
P42356	Q9NWF9	3.82602e-01
P42356	Q9NRL3	6.09872e-01
P42356	P49286	7.50000e-01
P42356	Q9H7E9	1.99474e-01
P42357	P41235	5.06777e-01
Q8TEW0	Q00722	3.82602e-01
Q8TEW0	P41240	7.26178e-01
Q8TEW0	Q05513	4.60478e-01
Q8TEW0	O95433	3.82602e-01
Q8TEW0	P16333	3.82602e-01
Q8TEW0	Q9BYG4	7.50000e-01
Q8TEW0	Q9BYG5	7.50000e-01
Q8TEW0	Q15147	3.82602e-01
Q8TEW0	O15105	7.50000e-01
Q8TEW0	Q04917	7.50000e-01
Q8TEW0	Q9Y624	7.50000e-01
Q8TEW0	P31947	7.50000e-01
Q8TEW0	P31946	7.50000e-01
Q8TEW0	P41743	7.50000e-01
Q8TEW0	Q9BX67	7.50000e-01
Q8TEW0	P57087	7.50000e-01
Q8TEW0	Q01970	7.50000e-01
Q8TEW0	Q15831	7.50000e-01
Q8TEW0	Q13009	7.50000e-01
Q8TEW0	P55157	3.82602e-01
Q8TEW0	P19174	3.82602e-01
Q8TEW0	Q08345	3.82602e-01
Q8TEW0	O60739	7.26178e-01
Q8TEW0	P62993	3.82602e-01
Q8TEW0	P35222	7.26178e-01
Q8TEW0	Q15334	5.06777e-01
Q8TEW0	Q9NPB6	7.50000e-01
Q8TEW0	P35221	7.26178e-01
Q8TEW0	Q13485	7.50000e-01
Q8TEW0	P53671	7.26178e-01
Q8TEW0	Q9NQ66	7.50000e-01
Q8TEW0	Q9UL42	5.06777e-01
Q8TEW0	P63104	7.50000e-01
Q8TEW0	Q8ND90	7.50000e-01
Q8TEW0	Q8NHQ8	5.06777e-01
Q8TEW0	P61962	5.06777e-01
Q8TEW0	Q15788	3.82602e-01
Q8TEW0	Q3V6T2	5.06777e-01
Q8TEW0	P01876	2.97122e-01
Q8TEW0	P61981	7.26178e-01
Q8TEW0	Q9H2G2	3.82602e-01
Q8TEW0	Q9NSI5	7.10591e-01
Q8TEW0	Q15796	7.50000e-01
Q8TEW0	P33151	7.50000e-01
Q8TEW0	P84022	7.50000e-01
Q96JF6	Q08379	6.09872e-01
Q9UGU0	Q15797	1.99474e-01
Q9UGU0	Q16539	3.82602e-01
Q9UGU5	P06132	1.99474e-01
Q9UGU5	Q15714	1.99474e-01
Q9UGU5	P55055	1.99474e-01
Q9UGU5	P13805	1.99474e-01
P0CJ74	P25090	3.82602e-01
P0CJ75	P25090	3.82602e-01
P0CJ76	P25090	3.82602e-01
P0CJ77	P25090	3.82602e-01
Q8N4B1	Q9NW61	1.99474e-01
P0CJ71	P25090	3.82602e-01
P0CJ72	P25090	3.82602e-01
P0CJ73	P25090	3.82602e-01
Q9H063	P20226	3.82602e-01
Q9H063	O95989	1.99474e-01
Q9H063	O43504	6.09872e-01
Q9H063	P30281	3.82602e-01
Q9H063	P33240	3.82602e-01
Q9H063	P61956	6.09872e-01
P46527	P33993	7.50000e-01
P46527	Q16254	3.82602e-01
P46527	P16949	7.50000e-01
P46527	P07947	7.50000e-01
P46527	O43463	3.82602e-01
P46527	P52292	7.50000e-01
P46527	P11802	7.50000e-01
P46527	O14980	6.29649e-01
P46527	O75182	3.82602e-01
P46527	O96020	7.50000e-01
P46527	O00141	7.50000e-01
P46527	P11142	7.50000e-01
P46527	P61970	7.50000e-01
P46527	Q09472	5.06777e-01
P46527	Q92905	7.50000e-01
P46527	Q15418	7.50000e-01
P46527	Q08999	3.82602e-01
P46527	P14635	7.50000e-01
P46527	P30281	7.50000e-01
P46527	Q13547	3.82602e-01
P46527	P61586	7.50000e-01
P46527	Q92574	5.06777e-01
P46527	O15131	7.50000e-01
P46527	P49815	5.06777e-01
P46527	P28749	3.82602e-01
P46527	P27348	7.50000e-01
P46527	P24864	7.50000e-01
P46527	Q00535	7.50000e-01
P46527	Q00534	7.50000e-01
P46527	P30279	7.50000e-01
P46527	P12931	7.50000e-01
P46527	O00505	7.50000e-01
P46527	P38936	3.82602e-01
P46527	Q14188	3.82602e-01
P46527	P56645	3.82602e-01
P46527	P24941	7.50000e-01
P46527	P62826	7.50000e-01
P46527	P78396	7.50000e-01
P46527	Q12933	6.09872e-01
P46527	Q08050	3.82602e-01
P46527	P52565	6.09872e-01
P46527	Q9Y3I1	7.50000e-01
P46527	P16220	5.06777e-01
P46527	P0CG47	6.29649e-01
P46527	P18146	5.06777e-01
P46527	P20248	7.50000e-01
P46527	P61981	7.50000e-01
P46527	P62993	7.50000e-01
P46527	P07948	7.50000e-01
P46527	P24385	7.50000e-01
P46527	P62258	7.50000e-01
P46527	P31946	7.50000e-01
P46527	P09936	7.50000e-01
Q6UWE0	P62837	4.96212e-01
Q6UWE0	P54253	6.09872e-01
Q6UWE0	P51668	4.96212e-01
Q6UWE0	P56537	3.82602e-01
Q6UWE0	Q9Y4K3	3.82602e-01
Q6UWE0	P51965	4.96212e-01
Q6UWE0	P48443	6.09872e-01
Q6UWE0	P10916	6.09872e-01
Q6UWE0	P60520	6.09872e-01
Q6UWE0	Q9BUL5	6.09872e-01
Q6UWE0	Q8IXR5	1.99474e-01
Q6UWE0	P61088	1.35696e-01
Q6UWE0	Q9NPR9	3.82602e-01
Q6UWE0	Q99816	7.13029e-01
Q6UWE0	O75800	3.82602e-01
Q6UWE0	Q9Y2X8	4.96212e-01
Q6UWE0	O14798	6.09872e-01
Q6UWE0	Q8IX04	4.96212e-01
Q6UWE0	Q13002	3.82602e-01
Q6UWE0	Q9Y2I6	6.09872e-01
Q6UWE0	P61077	4.96212e-01
Q6UWE0	Q9UIF7	3.82602e-01
Q6UWE0	Q9UQ53	6.09872e-01
Q6UWE0	Q07866	6.09872e-01
Q6UWE0	Q9UPY3	3.82602e-01
Q6UWE0	Q9Y385	4.96212e-01
Q6UWE0	Q96B02	1.35696e-01
Q6UWE0	Q16478	6.09872e-01
Q6UWE0	P62256	1.35696e-01
Q6UWE0	Q14164	3.82602e-01
Q8NGX5	P38405	7.10591e-01
Q8NGX6	P38405	7.10591e-01
P23434	Q13287	3.82602e-01
P23434	Q8WYH8	3.48870e-01
P23434	Q05516	5.74756e-01
Q8NGX1	P38405	7.10591e-01
Q8NGX3	P38405	7.10591e-01
O75330	Q9UHD2	5.06777e-01
O75330	P18146	5.06777e-01
O75335	P19174	7.50000e-01
O75335	Q9UPW5	6.09872e-01
O75334	Q13136	3.82602e-01
O75334	O15083	7.50000e-01
O75334	Q9Y2X7	7.39498e-01
O75334	Q99459	6.09872e-01
Q02952	Q13642	1.99474e-01
Q02952	Q08499	7.26178e-01
Q02952	P13861	7.50000e-01
P20226	P35869	7.50000e-01
P20226	Q96A83	6.09872e-01
P20226	P19419	4.57230e-01
P20226	P01106	3.82602e-01
P20226	P03372	3.82602e-01
P20226	Q12947	3.82602e-01
P20226	P35998	3.82602e-01
P20226	P61978	3.82602e-01
P20226	Q15573	7.50000e-01
P20226	P25208	3.82602e-01
P20226	Q5H9L4	3.82602e-01
P20226	Q969F0	7.13029e-01
P20226	P01574	5.29482e-01
P20226	Q14919	7.50000e-01
P20226	Q06587	2.83213e-01
P20226	P21675	7.50000e-01
P20226	P52655	7.50000e-01
P20226	P29083	3.82602e-01
P20226	Q00613	3.82602e-01
P20226	P29084	3.82602e-01
P20226	Q00403	7.50000e-01
P20226	Q9NZ32	3.82602e-01
P20226	Q9Y265	7.50000e-01
P20226	P13984	3.82602e-01
P20226	P15036	4.57230e-01
P20226	P10914	5.06777e-01
P20226	Q8IZX4	6.09872e-01
P20226	O60869	7.50000e-01
P20226	Q9HC52	6.28376e-01
P20226	Q13765	3.82602e-01
P20226	P51784	2.83213e-01
P20226	P04150	3.82602e-01
P20226	P29375	3.82602e-01
P20226	P42858	3.82602e-01
P20226	P17535	3.82602e-01
P20226	Q9HAW0	7.26178e-01
P20226	Q01892	3.82602e-01
P20226	A6H8Y1	3.82602e-01
P20226	Q93009	2.83213e-01
P20226	P41235	3.82602e-01
P20226	O75629	3.82602e-01
P20226	O43379	3.48870e-01
P20226	Q9NVP2	3.82602e-01
P20226	P20749	3.82602e-01
P20226	Q5SXM2	3.82602e-01
P20226	Q08050	3.82602e-01
P20226	P05412	7.50000e-01
P20226	Q53T94	7.50000e-01
P20226	Q6P1X5	5.29482e-01
P20226	O14981	3.82602e-01
P20226	P28360	3.82602e-01
P20226	Q12857	3.82602e-01
P20226	Q01105	7.50000e-01
P20226	P04637	7.50000e-01
P20226	P09086	7.50000e-01
P20226	Q15572	7.50000e-01
P20226	P49736	3.82602e-01
P20226	P52657	7.50000e-01
P20226	P14859	7.50000e-01
P20226	P06400	3.82602e-01
P20226	P19793	3.82602e-01
P20226	Q9Y230	7.50000e-01
P20226	Q09472	7.50000e-01
P20226	Q13257	3.82602e-01
P20226	Q16548	5.06777e-01
P20226	P14921	4.57230e-01
P20226	Q01094	5.29482e-01
P20226	P35226	2.83213e-01
P20226	P35227	2.83213e-01
P20226	Q92994	6.09872e-01
P20226	Q13487	7.50000e-01
P20226	P11831	4.57230e-01
P20226	Q9Y388	3.82602e-01
P20226	Q16533	7.27300e-01
P20226	Q15544	7.50000e-01
P20226	Q9P0U4	6.09872e-01
P20226	Q15543	7.50000e-01
P20226	Q15788	3.82602e-01
P20226	P01584	5.06777e-01
P20226	O60671	3.82602e-01
P20226	Q03014	3.82602e-01
P20226	Q8ND76	3.82602e-01
P20226	P28347	7.50000e-01
P20226	P54257	6.09872e-01
P20226	P28324	4.57230e-01
P20226	Q04206	3.82602e-01
P20226	Q00987	3.82602e-01
P20226	Q15653	7.50000e-01
P20226	Q15650	3.82602e-01
P20226	P08243	5.06777e-01
P20226	26765	3.82602e-01
P20226	Q03060	3.82602e-01
P20226	P01100	7.50000e-01
P20226	P17947	7.50000e-01
P20226	P55317	2.83213e-01
P20226	O75478	3.82602e-01
P20226	Q9Y6Q9	3.82602e-01
P20226	P67870	3.82602e-01
P20226	P20265	7.50000e-01
P20226	Q04864	3.82602e-01
P20226	Q16514	7.50000e-01
P20226	P26367	3.82602e-01
P20226	Q13422	3.82602e-01
P20226	P09429	3.82602e-01
P20226	Q01658	7.50000e-01
P20226	P17480	3.82602e-01
Q5D0E6	P04183	1.99474e-01
Q5D0E6	P67870	1.99474e-01
O75794	P61421	3.82602e-01
O75794	Q96KM6	6.09872e-01
Q5VY09	Q00005	5.06777e-01
P57052	Q9BQY4	6.09872e-01
P57052	Q15365	6.09872e-01
406905	Q9UL51	3.82602e-01
406905	P61296	3.82602e-01
406905	P23560	3.82602e-01
406905	P78411	3.82602e-01
406905	P11413	3.82602e-01
406905	Q96QU8	3.82602e-01
406905	Q9Y3Q4	3.82602e-01
Q96DM3	Q16539	3.82602e-01
Q13319	P12814	3.82602e-01
Q13319	P15882	3.82602e-01
Q99767	P05067	3.82602e-01
Q99767	P98164	3.82602e-01
Q99767	Q16659	1.99474e-01
Q99767	P18146	5.06777e-01
Q99767	O94985	7.50000e-01
P98095	P15502	3.82602e-01
P98095	P51888	3.82602e-01
P98095	P16112	3.82602e-01
P98095	P54259	6.09872e-01
P98095	Q9HD26	3.82602e-01
P98095	Q96L91	3.82602e-01
P98095	P08572	3.82602e-01
P98095	Q05084	3.82602e-01
P98095	Q15067	3.82602e-01
P98095	P62910	3.82602e-01
P98095	O15075	3.82602e-01
P98095	P07900	3.82602e-01
P98095	P53420	3.82602e-01
P98095	Q01955	3.82602e-01
P98095	P25391	3.82602e-01
P98095	P18754	3.82602e-01
P98095	P46783	3.82602e-01
P98095	Q969U7	3.82602e-01
P98095	Q14031	3.82602e-01
P98095	P02751	3.82602e-01
P98095	O15230	3.82602e-01
P98095	P29400	3.82602e-01
P98095	P39060	3.82602e-01
P98095	P13611	3.82602e-01
P98095	Q00610	3.82602e-01
P98095	Q9NYG5	3.82602e-01
P98095	P98160	3.82602e-01
P98095	Q96GW7	3.82602e-01
P98095	P35555	3.82602e-01
P98095	Q8N8S7	3.82602e-01
P98095	P13861	3.82602e-01
P98095	P02462	3.82602e-01
P98095	Q12830	3.82602e-01
P98095	O14981	3.82602e-01
P98095	Q96L73	3.82602e-01
P98095	P32969	3.82602e-01
P98095	O15209	3.82602e-01
P98095	P14543	3.82602e-01
Q13310	P50616	4.57230e-01
Q13310	Q9UBN6	7.26178e-01
Q13310	Q96EP5	4.57230e-01
Q13310	Q9H074	4.57230e-01
Q13310	P62324	4.57230e-01
Q13310	Q9NY30	4.57230e-01
Q13310	P19525	5.06777e-01
Q13310	O43347	4.57230e-01
Q13310	Q14201	4.57230e-01
Q13310	Q58A45	7.50000e-01
Q13310	P15170	4.57230e-01
Q13310	P62714	3.82602e-01
Q13310	Q9UHX1	7.26178e-01
Q13310	O75688	7.26178e-01
Q13310	Q8IZH2	6.09872e-01
Q13310	Q8IYD1	4.57230e-01
Q13310	Q96DH6	4.57230e-01
Q13310	P41235	7.26178e-01
Q13310	P56545	3.82602e-01
Q13310	Q96BK5	7.26178e-01
Q13310	P63104	7.50000e-01
Q13310	Q9UFF9	7.10591e-01
Q13310	P62330	7.26178e-01
Q13310	Q9HCK5	5.06777e-01
Q13310	P78543	4.57230e-01
Q13310	Q14106	4.57230e-01
Q13310	O15198	6.09872e-01
Q13310	Q8WV24	3.82602e-01
Q13310	Q14164	7.26178e-01
Q13310	Q9UIV1	7.10591e-01
Q13310	Q9Y6K5	5.06777e-01
Q9BSR8	Q9GZM5	6.09872e-01
Q13315	Q8N490	3.82602e-01
Q13315	O95218	3.82602e-01
Q13315	Q9UQB3	3.82602e-01
Q13315	P31749	3.82602e-01
Q13315	O75643	3.82602e-01
Q13315	Q13111	3.82602e-01
Q13315	P54274	7.50000e-01
Q13315	Q7Z460	3.82602e-01
Q13315	Q63ZY3	3.82602e-01
Q13315	Q96N67	3.82602e-01
Q13315	P33993	3.82602e-01
Q13315	Q6PD62	3.82602e-01
Q13315	P33240	3.82602e-01
Q13315	Q9NY93	3.82602e-01
Q13315	Q9NQT8	3.82602e-01
Q13315	Q8NFD5	3.82602e-01
Q13315	Q92574	3.82602e-01
Q13315	Q92575	3.82602e-01
Q13315	Q8WZ42	3.82602e-01
Q13315	P47929	3.82602e-01
Q13315	Q9NQ84	3.82602e-01
Q13315	Q9H0E9	3.82602e-01
Q13315	P42684	3.82602e-01
Q13315	Q9BZF3	3.82602e-01
Q13315	Q96KQ7	3.82602e-01
Q13315	P61978	3.82602e-01
Q13315	Q96P11	3.82602e-01
Q13315	Q15572	3.82602e-01
Q13315	Q9NQ88	3.82602e-01
Q13315	Q6ZYL4	3.82602e-01
Q13315	P55011	3.82602e-01
Q13315	Q9UIU6	3.82602e-01
Q13315	Q6PCD5	3.82602e-01
Q13315	84717	3.82602e-01
Q13315	Q8N5F7	3.82602e-01
Q13315	Q9H0L4	3.82602e-01
Q13315	Q7Z6J9	3.82602e-01
Q13315	Q01974	3.82602e-01
Q13315	Q9BVW5	3.82602e-01
Q13315	Q9C0H5	3.82602e-01
Q13315	Q68DE3	3.82602e-01
Q13315	Q13093	3.82602e-01
Q13315	O95425	3.82602e-01
Q13315	Q8WYP5	3.82602e-01
Q13315	P56179	3.82602e-01
Q13315	Q8N8S7	3.82602e-01
Q13315	P56545	3.82602e-01
Q13315	P07910	3.82602e-01
Q13315	Q9UHB7	3.82602e-01
Q13315	O95251	3.82602e-01
Q13315	Q9H6Z4	3.82602e-01
Q13315	Q8IZS8	3.82602e-01
Q13315	P40425	3.82602e-01
Q13315	Q9NQS1	3.82602e-01
Q13315	P02549	3.82602e-01
Q13315	Q12830	3.82602e-01
Q13315	O75351	3.82602e-01
Q13315	Q9UBB6	3.82602e-01
Q13315	Q00403	3.82602e-01
Q13315	Q8N163	3.82602e-01
Q13315	Q14141	3.82602e-01
Q13315	Q86U44	3.82602e-01
Q13315	Q14790	3.82602e-01
Q13315	Q15459	3.82602e-01
Q13315	Q9H4L7	3.82602e-01
Q13315	286828	3.82602e-01
Q13315	P02768	7.26178e-01
Q13315	P19634	3.82602e-01
Q13315	Q5TAX3	3.82602e-01
Q13315	P62873	3.82602e-01
Q13315	Q15751	3.82602e-01
Q13315	Q9UIG0	3.82602e-01
Q13315	Q96CX2	3.82602e-01
Q13315	Q15007	3.82602e-01
Q13315	Q9NZ56	3.82602e-01
Q13315	Q9GZR7	3.82602e-01
Q13315	P54725	3.82602e-01
Q13315	P07355	3.82602e-01
Q13315	Q9UKG1	3.82602e-01
Q13315	Q9C0C9	3.82602e-01
Q13315	Q96T60	3.82602e-01
Q13315	O75122	3.82602e-01
Q13315	Q99426	3.82602e-01
Q13315	P46821	3.82602e-01
Q13315	Q92576	3.82602e-01
Q13315	P43351	3.82602e-01
Q13315	Q9H816	3.82602e-01
Q13315	Q9H814	3.82602e-01
Q13315	Q5VTL8	3.82602e-01
Q13315	P78332	3.82602e-01
Q13315	Q14669	3.82602e-01
Q13315	O15151	3.82602e-01
Q13315	Q9BZL4	3.82602e-01
Q13315	Q6ZUT1	3.82602e-01
Q13315	Q96Q89	3.82602e-01
Q13315	Q9ULW0	3.82602e-01
Q13315	Q5TGY3	3.82602e-01
Q13315	O75533	3.82602e-01
Q13315	P23921	2.97122e-01
Q13315	Q4G0F5	3.82602e-01
Q13315	O95602	3.82602e-01
Q13315	Q15029	3.82602e-01
Q13315	Q96R06	3.82602e-01
Q13315	P62805	3.82602e-01
Q13315	Q9UKL3	3.82602e-01
Q13315	Q9HCE1	3.82602e-01
Q13315	Q9BXW9	3.82602e-01
Q13315	P15391	3.82602e-01
Q13315	Q8WVB6	3.82602e-01
